 quando                  | quem      | balcao | o_que                        | canal_criado/usado
 2015-05-24 01:52:18     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7625          
 2015-05-24 01:52:18     |  Cliente  | 2      | fim_atendimento              | fc_7625          
 2015-05-24 01:52:18     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7630          
 2015-05-24 01:52:18     |  Cliente  | 2      | fim_atendimento              | fc_7630          
 2015-05-24 01:52:18     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7635          
 2015-05-24 01:52:18     |  Cliente  | 2      | fim_atendimento              | fc_7635          
 2015-05-24 01:52:18     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7639          
 2015-05-24 01:52:18     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7643          
 2015-05-24 01:52:18     |  Cliente  | 1      | fim_atendimento              | fc_7643          
 2015-05-24 01:52:18     |  Cliente  | 2      | fim_atendimento              | fc_7639          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7304          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_7304          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7609          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7606          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_7609          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7598          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7616          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7529          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7621          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_7598          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_7606          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_7312          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_7616          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7526          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7626          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7493          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_7529          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7523          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7631          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7312          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_7621          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_7526          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_7626          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_7493          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_7523          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_7631          
 2015-05-24 01:52:18     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7632          
 2015-05-24 01:52:18     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7638          
 2015-05-24 01:52:18     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7641          
 2015-05-24 01:52:18     |  Cliente  | 4      | fim_atendimento              | fc_7641          
 2015-05-24 01:52:18     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7637          
 2015-05-24 01:52:18     |  Cliente  | 1      | fim_atendimento              | fc_7638          
 2015-05-24 01:52:18     |  Cliente  | 4      | fim_atendimento              | fc_7637          
 2015-05-24 01:52:18     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7629          
 2015-05-24 01:52:18     |  Cliente  | 4      | fim_atendimento              | fc_7632          
 2015-05-24 01:52:18     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7634          
 2015-05-24 01:52:18     |  Cliente  | 1      | fim_atendimento              | fc_7629          
 2015-05-24 01:52:18     |  Cliente  | 1      | fim_atendimento              | fc_7634          
 2015-05-24 01:52:18     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7648          
 2015-05-24 01:52:18     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7605          
 2015-05-24 01:52:18     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7624          
 2015-05-24 01:52:18     |  Cliente  | 4      | fim_atendimento              | fc_7605          
 2015-05-24 01:52:18     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7647          
 2015-05-24 01:52:18     |  Cliente  | 1      | fim_atendimento              | fc_7648          
 2015-05-24 01:52:18     |  Cliente  | 2      | fim_atendimento              | fc_7624          
 2015-05-24 01:52:18     |  Cliente  | 2      | fim_atendimento              | fc_7647          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7603          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_7603          
 2015-05-24 01:52:18     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7748          
 2015-05-24 01:52:18     |  Balcao   | 5      | fim_atendimento_cliente      | fc_7646          
 2015-05-24 01:52:18     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7753          
 2015-05-24 01:52:18     |  Cliente  | 4      | fim_atendimento              | fc_7748          
 2015-05-24 01:52:18     |  Cliente  | 5      | fim_atendimento              | fc_7646          
 2015-05-24 01:52:18     |  Cliente  | 2      | fim_atendimento              | fc_7753          
 2015-05-24 01:52:18     |  Balcao   | 5      | fim_atendimento_cliente      | fc_7642          
 2015-05-24 01:52:18     |  Cliente  | 5      | fim_atendimento              | fc_7642          
 2015-05-24 01:52:18     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7315          
 2015-05-24 01:52:18     |  Cliente  | 1      | fim_atendimento              | fc_7315          
 2015-05-24 01:52:18     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7758          
 2015-05-24 01:52:18     |  Cliente  | 1      | fim_atendimento              | fc_7758          
 2015-05-24 01:52:18     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7728          
 2015-05-24 01:52:18     |  Cliente  | 1      | fim_atendimento              | fc_7728          
 2015-05-24 01:52:18     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7725          
 2015-05-24 01:52:18     |  Cliente  | 1      | fim_atendimento              | fc_7725          
 2015-05-24 01:52:18     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7752          
 2015-05-24 01:52:18     |  Cliente  | 1      | fim_atendimento              | fc_7752          
 2015-05-24 01:52:18     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7747          
 2015-05-24 01:52:18     |  Cliente  | 1      | fim_atendimento              | fc_7747          
 2015-05-24 01:52:18     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7724          
 2015-05-24 01:52:18     |  Cliente  | 4      | fim_atendimento              | fc_7724          
 2015-05-24 01:52:18     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7727          
 2015-05-24 01:52:18     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7756          
 2015-05-24 01:52:18     |  Cliente  | 4      | fim_atendimento              | fc_7756          
 2015-05-24 01:52:18     |  Cliente  | 4      | fim_atendimento              | fc_7727          
 2015-05-24 01:52:18     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7755          
 2015-05-24 01:52:18     |  Cliente  | 2      | fim_atendimento              | fc_7755          
 2015-05-24 01:52:18     |  Balcao   | 5      | fim_atendimento_cliente      | fc_7754          
 2015-05-24 01:52:18     |  Cliente  | 5      | fim_atendimento              | fc_7754          
 2015-05-24 01:52:18     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7726          
 2015-05-24 01:52:18     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7759          
 2015-05-24 01:52:18     |  Cliente  | 2      | fim_atendimento              | fc_7759          
 2015-05-24 01:52:18     |  Cliente  | 2      | fim_atendimento              | fc_7726          
 2015-05-24 01:52:18     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7723          
 2015-05-24 01:52:18     |  Cliente  | 2      | fim_atendimento              | fc_7723          
 2015-05-24 01:52:18     |  Balcao   | 5      | fim_atendimento_cliente      | fc_7597          
 2015-05-24 01:52:18     |  Cliente  | 5      | fim_atendimento              | fc_7597          
 2015-05-24 01:52:18     |  Balcao   | 5      | fim_atendimento_cliente      | fc_7722          
 2015-05-24 01:52:18     |  Cliente  | 5      | fim_atendimento              | fc_7722          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7721          
 2015-05-24 01:52:18     |  Cliente  | 2      | fim_atendimento              | fc_7764          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_7721          
 2015-05-24 01:52:18     |  Balcao   | 5      | fim_atendimento_cliente      | fc_7749          
 2015-05-24 01:52:18     |  Balcao   | 5      | fim_atendimento_cliente      | fc_7757          
 2015-05-24 01:52:18     |  Balcao   | 5      | fim_atendimento_cliente      | fc_7762          
 2015-05-24 01:52:18     |  Cliente  | 5      | fim_atendimento              | fc_7749          
 2015-05-24 01:52:18     |  Cliente  | 5      | fim_atendimento              | fc_7757          
 2015-05-24 01:52:18     |  Cliente  | 5      | fim_atendimento              | fc_7762          
 2015-05-24 01:52:18     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7764          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7760          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_7760          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7765          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7750          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7751          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_7765          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_7750          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_7751          
 2015-05-24 01:52:18     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7783          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_7770          
 2015-05-24 01:52:18     |  Cliente  | 1      | fim_atendimento              | fc_7783          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7770          
 2015-05-24 01:52:18     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7778          
 2015-05-24 01:52:18     |  Cliente  | 1      | fim_atendimento              | fc_7778          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7729          
 2015-05-24 01:52:18     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7773          
 2015-05-24 01:52:18     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7774          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_7729          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_7775          
 2015-05-24 01:52:18     |  Cliente  | 1      | fim_atendimento              | fc_7773          
 2015-05-24 01:52:18     |  Cliente  | 2      | fim_atendimento              | fc_7774          
 2015-05-24 01:52:18     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7768          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_7780          
 2015-05-24 01:52:18     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7763          
 2015-05-24 01:52:18     |  Cliente  | 1      | fim_atendimento              | fc_7768          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7731          
 2015-05-24 01:52:18     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7769          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7775          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_7731          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7780          
 2015-05-24 01:52:18     |  Cliente  | 1      | fim_atendimento              | fc_7763          
 2015-05-24 01:52:18     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7779          
 2015-05-24 01:52:18     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7730          
 2015-05-24 01:52:18     |  Cliente  | 2      | fim_atendimento              | fc_7769          
 2015-05-24 01:52:18     |  Cliente  | 2      | fim_atendimento              | fc_7779          
 2015-05-24 01:52:18     |  Cliente  | 2      | fim_atendimento              | fc_7730          
 2015-05-24 01:52:18     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7766          
 2015-05-24 01:52:18     |  Cliente  | 4      | fim_atendimento              | fc_7766          
 2015-05-24 01:52:18     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7771          
 2015-05-24 01:52:18     |  Cliente  | 4      | fim_atendimento              | fc_7771          
 2015-05-24 01:52:18     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7761          
 2015-05-24 01:52:18     |  Cliente  | 4      | fim_atendimento              | fc_7761          
 2015-05-24 01:52:18     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7776          
 2015-05-24 01:52:18     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7781          
 2015-05-24 01:52:18     |  Cliente  | 4      | fim_atendimento              | fc_7776          
 2015-05-24 01:52:18     |  Cliente  | 4      | fim_atendimento              | fc_7781          
 2015-05-24 01:52:18     |  Balcao   | 5      | fim_atendimento_cliente      | fc_7767          
 2015-05-24 01:52:18     |  Cliente  | 5      | fim_atendimento              | fc_7767          
 2015-05-24 01:52:18     |  Balcao   | 5      | fim_atendimento_cliente      | fc_7772          
 2015-05-24 01:52:18     |  Cliente  | 5      | fim_atendimento              | fc_7772          
 2015-05-24 01:52:18     |  Balcao   | 5      | fim_atendimento_cliente      | fc_7782          
 2015-05-24 01:52:18     |  Balcao   | 5      | fim_atendimento_cliente      | fc_7777          
 2015-05-24 01:52:18     |  Cliente  | 5      | fim_atendimento              | fc_7782          
 2015-05-24 01:52:18     |  Cliente  | 5      | fim_atendimento              | fc_7777          
 2015-05-24 01:52:18     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7734          
 2015-05-24 01:52:18     |  Cliente  | 1      | fim_atendimento              | fc_7734          
 2015-05-24 01:52:18     |  Cliente  | 4      | fim_atendimento              | fc_7732          
 2015-05-24 01:52:18     |  Cliente  | 4      | fim_atendimento              | fc_7840          
 2015-05-24 01:52:18     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7732          
 2015-05-24 01:52:18     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7845          
 2015-05-24 01:52:18     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7840          
 2015-05-24 01:52:18     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7736          
 2015-05-24 01:52:18     |  Cliente  | 4      | fim_atendimento              | fc_7845          
 2015-05-24 01:52:18     |  Cliente  | 4      | fim_atendimento              | fc_7736          
 2015-05-24 01:52:18     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7735          
 2015-05-24 01:52:18     |  Cliente  | 2      | fim_atendimento              | fc_7735          
 2015-05-24 01:52:18     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7841          
 2015-05-24 01:52:18     |  Cliente  | 1      | fim_atendimento              | fc_7841          
 2015-05-24 01:52:18     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7857          
 2015-05-24 01:52:18     |  Cliente  | 5      | fim_atendimento              | fc_7846          
 2015-05-24 01:52:18     |  Cliente  | 5      | fim_atendimento              | fc_7733          
 2015-05-24 01:52:18     |  Cliente  | 1      | fim_atendimento              | fc_7857          
 2015-05-24 01:52:18     |  Balcao   | 5      | fim_atendimento_cliente      | fc_7846          
 2015-05-24 01:52:18     |  Balcao   | 5      | fim_atendimento_cliente      | fc_7733          
 2015-05-24 01:52:18     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7852          
 2015-05-24 01:52:18     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7839          
 2015-05-24 01:52:18     |  Cliente  | 1      | fim_atendimento              | fc_7852          
 2015-05-24 01:52:18     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7847          
 2015-05-24 01:52:18     |  Cliente  | 1      | fim_atendimento              | fc_7839          
 2015-05-24 01:52:18     |  Cliente  | 1      | fim_atendimento              | fc_7847          
 2015-05-24 01:52:18     |  Balcao   | 5      | fim_atendimento_cliente      | fc_7842          
 2015-05-24 01:52:18     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7853          
 2015-05-24 01:52:18     |  Cliente  | 2      | fim_atendimento              | fc_7853          
 2015-05-24 01:52:18     |  Cliente  | 5      | fim_atendimento              | fc_7842          
 2015-05-24 01:52:18     |  Balcao   | 5      | fim_atendimento_cliente      | fc_7856          
 2015-05-24 01:52:18     |  Balcao   | 5      | fim_atendimento_cliente      | fc_7851          
 2015-05-24 01:52:18     |  Cliente  | 5      | fim_atendimento              | fc_7856          
 2015-05-24 01:52:18     |  Cliente  | 5      | fim_atendimento              | fc_7851          
 2015-05-24 01:52:18     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7848          
 2015-05-24 01:52:18     |  Cliente  | 2      | fim_atendimento              | fc_7848          
 2015-05-24 01:52:18     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7843          
 2015-05-24 01:52:18     |  Cliente  | 2      | fim_atendimento              | fc_7843          
 2015-05-24 01:52:18     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7858          
 2015-05-24 01:52:18     |  Cliente  | 2      | fim_atendimento              | fc_7858          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_7844          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_7854          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_7849          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_7838          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_7784          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7784          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7838          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7849          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7854          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7844          
 2015-05-24 01:52:18     |  Balcao   | 5      | fim_atendimento_cliente      | fc_7861          
 2015-05-24 01:52:18     |  Cliente  | 5      | fim_atendimento              | fc_7861          
 2015-05-24 01:52:18     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7850          
 2015-05-24 01:52:18     |  Cliente  | 4      | fim_atendimento              | fc_7850          
 2015-05-24 01:52:18     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7855          
 2015-05-24 01:52:18     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7860          
 2015-05-24 01:52:18     |  Cliente  | 4      | fim_atendimento              | fc_7855          
 2015-05-24 01:52:18     |  Cliente  | 4      | fim_atendimento              | fc_7860          
 2015-05-24 01:52:19     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7859          
 2015-05-24 01:52:19     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7864          
 2015-05-24 01:52:19     |  Cliente  | 2      | fim_atendimento              | fc_7864          
 2015-05-24 01:52:19     |  Cliente  | 3      | fim_atendimento              | fc_7859          
 2015-05-24 01:52:19     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7865          
 2015-05-24 01:52:19     |  Cliente  | 3      | fim_atendimento              | fc_7865          
 2015-05-24 01:52:19     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7903          
 2015-05-24 01:52:19     |  Cliente  | 3      | fim_atendimento              | fc_7903          
 2015-05-24 01:52:19     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7926          
 2015-05-24 01:52:19     |  Cliente  | 1      | fim_atendimento              | fc_7926          
 2015-05-24 01:52:19     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7922          
 2015-05-24 01:52:19     |  Balcao   | 5      | fim_atendimento_cliente      | fc_7739          
 2015-05-24 01:52:19     |  Cliente  | 5      | fim_atendimento              | fc_7739          
 2015-05-24 01:52:19     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7923          
 2015-05-24 01:52:19     |  Cliente  | 1      | fim_atendimento              | fc_7922          
 2015-05-24 01:52:19     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7911          
 2015-05-24 01:52:19     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7908          
 2015-05-24 01:52:19     |  Cliente  | 3      | fim_atendimento              | fc_7923          
 2015-05-24 01:52:19     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7920          
 2015-05-24 01:52:19     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7740          
 2015-05-24 01:52:19     |  Cliente  | 3      | fim_atendimento              | fc_7911          
 2015-05-24 01:52:19     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7906          
 2015-05-24 01:52:19     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7863          
 2015-05-24 01:52:19     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7921          
 2015-05-24 01:52:19     |  Cliente  | 3      | fim_atendimento              | fc_7908          
 2015-05-24 01:52:19     |  Cliente  | 4      | fim_atendimento              | fc_7921          
 2015-05-24 01:52:19     |  Cliente  | 1      | fim_atendimento              | fc_7920          
 2015-05-24 01:52:19     |  Cliente  | 1      | fim_atendimento              | fc_7740          
 2015-05-24 01:52:19     |  Cliente  | 1      | fim_atendimento              | fc_7906          
 2015-05-24 01:52:19     |  Cliente  | 1      | fim_atendimento              | fc_7863          
 2015-05-24 01:52:19     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7931          
 2015-05-24 01:52:19     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7904          
 2015-05-24 01:52:19     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7930          
 2015-05-24 01:52:19     |  Cliente  | 4      | fim_atendimento              | fc_7904          
 2015-05-24 01:52:19     |  Cliente  | 1      | fim_atendimento              | fc_7931          
 2015-05-24 01:52:19     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7909          
 2015-05-24 01:52:19     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7917          
 2015-05-24 01:52:19     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7916          
 2015-05-24 01:52:19     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7924          
 2015-05-24 01:52:19     |  Cliente  | 4      | fim_atendimento              | fc_7916          
 2015-05-24 01:52:19     |  Cliente  | 4      | fim_atendimento              | fc_7909          
 2015-05-24 01:52:19     |  Cliente  | 1      | fim_atendimento              | fc_7917          
 2015-05-24 01:52:19     |  Cliente  | 4      | fim_atendimento              | fc_7930          
 2015-05-24 01:52:19     |  Cliente  | 4      | fim_atendimento              | fc_7924          
 2015-05-24 01:52:19     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7913          
 2015-05-24 01:52:19     |  Cliente  | 2      | fim_atendimento              | fc_7913          
 2015-05-24 01:52:19     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7741          
 2015-05-24 01:52:19     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7907          
 2015-05-24 01:52:19     |  Cliente  | 2      | fim_atendimento              | fc_7907          
 2015-05-24 01:52:19     |  Cliente  | 2      | fim_atendimento              | fc_7741          
 2015-05-24 01:52:19     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7919          
 2015-05-24 01:52:19     |  Cliente  | 4      | fim_atendimento              | fc_7919          
 2015-05-24 01:52:19     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7743          
 2015-05-24 01:52:19     |  Cliente  | 2      | fim_atendimento              | fc_7743          
 2015-05-24 01:52:19     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7927          
 2015-05-24 01:52:19     |  Cliente  | 2      | fim_atendimento              | fc_7927          
 2015-05-24 01:52:19     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7932          
 2015-05-24 01:52:19     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7918          
 2015-05-24 01:52:19     |  Cliente  | 3      | fim_atendimento              | fc_7932          
 2015-05-24 01:52:19     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7738          
 2015-05-24 01:52:19     |  Cliente  | 4      | fim_atendimento              | fc_7738          
 2015-05-24 01:52:19     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7938          
 2015-05-24 01:52:19     |  Cliente  | 3      | fim_atendimento              | fc_7918          
 2015-05-24 01:52:19     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7915          
 2015-05-24 01:52:19     |  Cliente  | 1      | fim_atendimento              | fc_7938          
 2015-05-24 01:52:19     |  Cliente  | 2      | fim_atendimento              | fc_7915          
 2015-05-24 01:52:19     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7902          
 2015-05-24 01:52:19     |  Cliente  | 2      | fim_atendimento              | fc_7902          
 2015-05-24 01:52:19     |  Balcao   | 5      | fim_atendimento_cliente      | fc_7912          
 2015-05-24 01:52:19     |  Cliente  | 5      | fim_atendimento              | fc_7905          
 2015-05-24 01:52:19     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7934          
 2015-05-24 01:52:19     |  Balcao   | 5      | fim_atendimento_cliente      | fc_7737          
 2015-05-24 01:52:19     |  Cliente  | 5      | fim_atendimento              | fc_7912          
 2015-05-24 01:52:19     |  Cliente  | 5      | fim_atendimento              | fc_7737          
 2015-05-24 01:52:19     |  Cliente  | 5      | fim_atendimento              | fc_7910          
 2015-05-24 01:52:19     |  Balcao   | 5      | fim_atendimento_cliente      | fc_7910          
 2015-05-24 01:52:19     |  Cliente  | 2      | fim_atendimento              | fc_7934          
 2015-05-24 01:52:19     |  Balcao   | 5      | fim_atendimento_cliente      | fc_7905          
 2015-05-24 01:52:19     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7965          
 2015-05-24 01:52:19     |  Cliente  | 2      | fim_atendimento              | fc_7965          
 2015-05-24 01:52:19     |  Balcao   | 2      | fim_atendimento_cliente      | fc_8002          
 2015-05-24 01:52:19     |  Cliente  | 2      | fim_atendimento              | fc_8002          
 2015-05-24 01:52:19     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7935          
 2015-05-24 01:52:19     |  Balcao   | 5      | fim_atendimento_cliente      | fc_8007          
 2015-05-24 01:52:19     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7900          
 2015-05-24 01:52:19     |  Cliente  | 2      | fim_atendimento              | fc_7900          
 2015-05-24 01:52:19     |  Cliente  | 5      | fim_atendimento              | fc_8007          
 2015-05-24 01:52:19     |  Cliente  | 2      | fim_atendimento              | fc_7968          
 2015-05-24 01:52:19     |  Cliente  | 2      | fim_atendimento              | fc_7935          
 2015-05-24 01:52:19     |  Cliente  | 2      | fim_atendimento              | fc_7896          
 2015-05-24 01:52:19     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7896          
 2015-05-24 01:52:19     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7968          
 2015-05-24 01:52:19     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7978          
 2015-05-24 01:52:19     |  Cliente  | 2      | fim_atendimento              | fc_7978          
 2015-05-24 01:52:19     |  Balcao   | 2      | fim_atendimento_cliente      | fc_8017          
 2015-05-24 01:52:19     |  Balcao   | 5      | fim_atendimento_cliente      | fc_8004          
 2015-05-24 01:52:19     |  Cliente  | 3      | fim_atendimento              | fc_8015          
